"p_val ""avg_log2FC"" ""pct.1"" ""pct.2"" ""p_val_adj"" ""cluster"" ""gene"""
"1480 4.71511046925413e-30 2.16813929271796 0.852 0.135 6.15934880598667e-26 ""31"" ""LOC5579075"""
"1481 2.16881800496541e-29 2.52570367155947 0.778 0.113 2.83312695988632e-25 ""31"" ""LOC5579337"""
"1482 5.97081927061147e-27 1.86656188946589 0.667 0.088 7.79968121319977e-23 ""31"" ""LOC5567008"""
"1483 1.01805357967861e-26 3.11665237443735 1 0.294 1.32988339113417e-22 ""31"" ""LOC5566822"""
"1484 1.76814109427111e-26 1.89308818369041 0.741 0.11 2.30972271144635e-22 ""31"" ""LOC5565543"""
"1485 3.26447582761651e-25 1.96821920680989 0.741 0.119 4.26438477361544e-21 ""31"" ""LOC5572931"""
"1486 1.1142629230422e-24 1.48951730444391 0.556 0.064 1.45556165637003e-20 ""31"" ""LOC5564590"""
"1487 4.36706811046188e-24 2.46363690626997 0.481 0.052 5.70470107269636e-20 ""31"" ""LOC5577554"""
"1488 1.05417805552363e-23 2.42056734725695 0.815 0.162 1.37707279393052e-19 ""31"" ""LOC5565978"""
"1489 9.68266851650662e-23 2.76177795210804 1 0.392 1.26484698831126e-18 ""31"" ""LOC5565904"""
"1490 1.27169454533834e-22 1.76188029115841 0.593 0.08 1.66121458457547e-18 ""31"" ""LOC5566566"""
"1491 5.7437265074831e-22 1.7961603845312 0.889 0.193 7.50302993672517e-18 ""31"" ""LOC5564054"""
"1492 6.3476379401387e-22 2.26946988573281 0.519 0.065 8.29191944120318e-18 ""31"" ""LOC5569115"""
"1493 1.08594568151775e-20 1.0811484585108 0.407 0.041 1.41857084376664e-16 ""31"" ""LOC5570558"""
"1494 2.97927331375781e-20 2.84460883329711 1 0.435 3.89182472976183e-16 ""31"" ""LOC5575526"""
"1495 4.20018086235357e-19 1.66400195062058 0.63 0.104 5.48669626049247e-15 ""31"" ""LOC110676310"""
"1496 1.31013313119586e-18 1.27104973645001 0.556 0.08 1.71142690928116e-14 ""31"" ""LOC5578675"""
"1497 1.48689142435708e-18 2.07330651987045 0.889 0.253 1.94232626763765e-14 ""31"" ""LOC5575988"""
"1498 2.10548181640582e-18 1.42625318400015 0.481 0.065 2.75039089677092e-14 ""31"" ""LOC23687848"""
"1499 2.14372931467083e-18 1.64597637100873 0.852 0.204 2.80035360375451e-14 ""31"" ""LOC5577433"""
"1500 2.59928769978515e-18 1.89870689404921 0.519 0.076 3.39544952222934e-14 ""31"" ""LOC5572361"""
"1501 4.21744973480035e-18 1.07605846680092 0.296 0.025 5.5092545885697e-14 ""31"" ""LOC5575148"""
"1502 6.01733247283022e-18 2.00809168862746 0.778 0.187 7.86044140925811e-14 ""31"" ""LOC110676980"""
"1503 1.66932336173638e-17 1.5368665355506 0.704 0.139 2.18063710743623e-13 ""31"" ""LOC5567979"""
"1504 2.67404038397943e-17 1.51461793772434 0.778 0.164 3.49309895359232e-13 ""31"" ""LOC5571331"""
"1505 3.39183273966362e-17 1.49458842508821 0.556 0.09 4.43075110782258e-13 ""31"" ""LOC5570873"""
"1506 4.14002477989913e-17 1.17463390742937 0.296 0.027 5.40811436998223e-13 ""31"" ""LOC5572784"""
"1507 1.85096519603253e-16 1.1718914531717 0.444 0.059 2.4179158355773e-12 ""31"" ""LOC5564327"""
"1508 2.34385151850448e-16 1.15795782065437 0.37 0.043 3.0617732386224e-12 ""31"" ""LOC23687582"""
"1509 2.36949271653453e-16 1.61412235681613 0.778 0.182 3.09526833560906e-12 ""31"" ""LOC5577284"""
"1510 3.65547951147129e-15 1.07084885127009 0.37 0.046 4.77515288583495e-11 ""31"" ""LOC5574223"""
"1511 5.84658552827714e-15 1.11259554935365 0.407 0.055 7.63739467558843e-11 ""31"" ""LOC110676950"""
"1512 8.55846630273494e-15 1.6571031866596 0.519 0.094 1.11799245312627e-10 ""31"" ""LOC5564866"""
"1513 8.58439279909458e-15 1.65065440916212 0.741 0.182 1.12137923134572e-10 ""31"" ""LOC5571620"""
"1514 9.13487257731801e-15 1.37047659503152 0.444 0.068 1.19328840477505e-10 ""31"" ""LOC5570295"""
"1515 9.85535822532448e-15 1.86675699129138 1 0.842 1.28740544497414e-10 ""31"" ""LOC5572228"""
"1516 1.12880541339003e-14 2.66338285705315 0.481 0.086 1.4745585115114e-10 ""31"" ""LOC5574705"""
"1517 1.82729112369443e-14 1.58292638553396 1 0.431 2.38699039488203e-10 ""31"" ""LOC5569395"""
"1518 2.11380705405049e-14 1.58416090737866 0.926 0.331 2.76126615470615e-10 ""31"" ""LOC5577280"""
"1519 3.84513314595315e-14 1.40830264320472 0.444 0.071 5.02289742855859e-10 ""31"" ""LOC110674761"""
"1520 4.23742914805152e-14 1.24788542661871 0.593 0.119 5.5353536960997e-10 ""31"" ""LOC5574780"""
"1521 4.51026251774389e-14 2.18662195092851 0.259 0.026 5.89175592692884e-10 ""31"" ""LOC5576094"""
"1522 1.06823154209181e-13 1.13182036554909 0.259 0.026 1.39543086343453e-09 ""31"" ""LOC5571086"""
"1523 1.82384130131655e-13 1.61298506959342 0.963 0.373 2.38248389190981e-09 ""31"" ""LOC5572546"""
"1524 2.15359287049306e-13 1.62040741531043 0.593 0.121 2.81323836672508e-09 ""31"" ""LOC5576949"""
"1525 2.31731654132333e-13 1.29245100707035 0.63 0.143 3.02711059793067e-09 ""31"" ""LOC5565758"""
"1526 6.71016811718558e-13 1.84805918565791 1 0.554 8.76549261147953e-09 ""31"" ""LOC5573206"""
"1527 1.25553487631284e-12 1.15351642541874 0.519 0.105 1.64010520892746e-08 ""31"" ""LOC5565387"""
"1528 1.41925673181249e-12 1.14227726727958 0.407 0.065 1.85397506876666e-08 ""31"" ""LOC5575611"""
"1529 4.91017917171078e-12 1.47281272265314 0.704 0.188 6.41416705200579e-08 ""31"" ""LOC110675470"""
"1530 7.31371459324984e-12 1.1465165979348 0.37 0.058 9.55390537316226e-08 ""31"" ""LOC5570163"""
"1531 1.18888385013773e-11 1.4734454008477 0.704 0.196 1.55303897343492e-07 ""31"" ""LOC5564255"""
"1532 1.2528747594043e-11 1.12692565737315 0.481 0.096 1.63663029820984e-07 ""31"" ""LOC5567928"""
"1533 7.9516219000571e-11 1.35984553897397 0.444 0.088 1.03872036880446e-06 ""31"" ""LOC5566111"""
"1534 9.99711485157913e-11 1.1624340020423 1 0.763 1.30592311306178e-06 ""31"" ""LOC5570773"""
"1535 1.30289953823985e-10 1.19220662191554 0.741 0.219 1.70197766680272e-06 ""31"" ""LOC5570655"""
"1536 1.58860061192461e-10 2.50550209048175 0.556 0.153 2.07518897935712e-06 ""31"" ""LOC5568992"""
"1537 2.267818899371e-10 1.10132428054416 0.481 0.103 2.96245182824834e-06 ""31"" ""LOC5564563"""
"1538 4.824081083e-10 1.29252818743069 0.444 0.093 6.3016971187229e-06 ""31"" ""LOC5571215"""
"1539 6.61185698477858e-10 1.26134793539917 0.63 0.183 8.63706877921626e-06 ""31"" ""LOC5563780"""
"1540 1.06709406106283e-09 1.4894304032138 0.778 0.297 1.39394497196638e-05 ""31"" ""LOC5579847"""
"1541 1.5282131727761e-09 1.25455085251666 0.741 0.253 1.99630486759742e-05 ""31"" ""LOC5574775"""
"1542 4.16225779613032e-09 1.00117629944419 0.37 0.074 5.43715735908503e-05 ""31"" ""LOC5574115"""
"1543 4.31011125841341e-09 1.08231705317023 0.741 0.238 5.63029833686543e-05 ""31"" ""LOC5576867"""
"1544 4.77465486100185e-09 1.07195839930133 0.556 0.145 6.23713164492671e-05 ""31"" ""LOC5572054"""
"1545 5.19660936476881e-09 1.09863535657993 0.852 0.312 6.7883308131975e-05 ""31"" ""LOC5566878"""
"1546 6.39627523101723e-09 1.52820994403671 0.519 0.138 8.35545433427781e-05 ""31"" ""LOC5564863"""
"1547 7.97114711507734e-09 1.06442820158037 0.667 0.207 0.000104127094764255 ""31"" ""LOC5564989"""
"1548 9.08513906975858e-09 1.06058809910988 0.963 0.572 0.000118679171668256 ""31"" ""LOC5573818"""
"1549 1.15423895531236e-08 1.16340734606757 0.519 0.142 0.000150778234732453 ""31"" ""LOC5574499"""
"1550 1.22950958819675e-08 1.20373682497783 1 0.679 0.000160610837506142 ""31"" ""LOC5577062"""
"1551 1.51562640838596e-08 1.03097232367163 0.926 0.551 0.000197986277727457 ""31"" ""LOC5575615"""
"1552 1.76353010390479e-08 1.09317020277112 0.519 0.142 0.000230369937473082 ""31"" ""LOC5579485"""
"1553 1.95377315436469e-08 1.28876329551546 0.963 0.558 0.000255221387154659 ""31"" ""LOC5564562"""
"1554 2.95256916152969e-08 1.024459086379 0.963 0.475 0.000385694109570624 ""31"" ""LOC5567811"""
"1555 4.43630526090687e-08 1.28382951051324 0.148 0.016 0.000579514556232265 ""31"" ""LOC5578361"""
"1556 5.18198328897264e-08 1.03561838196237 1 0.706 0.000676922477038496 ""31"" ""LOC5572463"""
"1557 5.42859701616026e-08 1.17451552470409 0.556 0.167 0.000709137628221015 ""31"" ""LOC110678669"""
"1558 5.50263199276542e-08 1.24212916937386 0.63 0.218 0.000718808817214946 ""31"" ""LOC5566514"""
"1559 5.9644556947117e-08 1.19785525575377 0.889 0.458 0.00077913684740019 ""31"" ""LOC5576139"""
"1560 1.10756300591269e-07 1.23611779356196 0.778 0.347 0.00144680955462375 ""31"" ""LOC5564986"""
"1561 1.2021214695362e-07 1.06719566432932 0.556 0.167 0.00157033127565513 ""31"" ""LOC5578565"""
"1562 2.30855925439883e-07 1.15526826377894 0.778 0.356 0.00301567095402119 ""31"" ""LOC5578454"""
