;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene;;
880;5.89180030276741e-09;2.33943057124275;0.875;0.206;7.2345415917681e-05;28;LOC105284862;;
881;1.01111577715469e-08;2.44700659961653;1;0.298;0.000124154906276824;28;LOC105281995;;
882;1.94146458840787e-08;2.11113966540803;0.875;0.218;0.000238392436810602;28;LOC105280364;;
883;0;1.1087740569503;0.452;0.002;0;29;Gr12;;
884;8.69256003554072e-271;3.11032006734699;0.968;0.021;1.06735944676404e-266;29;LOC105279331;;
885;6.67637490760316e-242;3.83663959268945;1;0.026;8.19792074904592e-238;29;LOC105281713;;
886;7.70837798202679e-174;2.32266904727121;0.935;0.032;9.46511732413069e-170;29;LOC105275377;;
887;1.45634610492464e-158;3.09533273455757;1;0.042;1.78824738223696e-154;29;LOC105277612;;
888;1.78522062524236e-124;1.61640327835747;0.484;0.011;2.19207240573509e-120;29;LOC105281702;;
889;4.54414680091886e-122;3.21640758917848;1;0.056;5.57975785684827e-118;29;LOC105286465;;
890;8.65456499353859e-116;3.66668371865378;0.968;0.056;1.0626940355566e-111;29;LOC105286700;;
891;8.40580950681758e-97;1.32417809698065;0.677;0.03;1.03214934934213e-92;29;LOC105280865;;
892;8.04616177815661e-95;2.20505672379079;0.935;0.063;9.8798820473985e-91;29;LOC109610993;;
893;2.96987188273073e-92;1.45727068182408;0.419;0.012;3.64670568480506e-88;29;LOC105281703;;
894;8.63024105472341e-60;2.16984596065331;0.839;0.08;1.05970729910949e-55;29;LOC105277593;;
895;1.00695321514755e-59;2.59434735805751;0.548;0.033;1.23643785287968e-55;29;Or5-9E223;;
896;1.32749306628186e-56;2.05458434140805;0.548;0.034;1.63002873608749e-52;29;Or5-9E222;;
897;1.134810291308e-54;1.04760243888441;0.452;0.024;1.39343355669709e-50;29;LOC105286524;;
898;2.15336956787668e-51;1.88202560414019;0.677;0.058;2.64412249239578e-47;29;LOC105276444;;
899;4.53335556417075e-51;2.11738930204052;0.742;0.071;5.56650729724526e-47;29;LOC105279013;;
900;6.89526852086841e-51;2.02170598791227;0.484;0.029;8.46670021677432e-47;29;Or5-9E221;;
901;3.35994940716543e-50;1.41946763624242;0.323;0.013;4.12568187705843e-46;29;LOC105275393;;
902;3.89264373121593e-49;2.17697150963997;0.935;0.128;4.77977723756004e-45;29;LOC105284132;;
903;4.26370400553382e-49;2.83602664080694;1;0.155;5.23540214839498e-45;29;LOC105285932;;
904;7.31612478211355e-49;2.38394096143636;0.613;0.05;8.98346961995723e-45;29;LOC105279431;;
905;7.17688524970967e-47;2.62933732091595;1;0.17;8.8124973981185e-43;29;LOC105279727;;
906;3.1585231787845e-45;1.7793176513558;0.903;0.121;3.87835061122949e-41;29;LOC113561461;;
907;2.95396406809274e-44;1.44398869452678;0.839;0.107;3.62717247921108e-40;29;LOC105275662;;
908;6.95761684358075e-44;1.18672165012752;0.839;0.103;8.5432577222328e-40;29;LOC105282477;;
909;2.38235983599946e-41;2.4652193151968;1;0.172;2.92529964262373e-37;29;LOC105286970;;
910;1.02168412831092e-40;1.21744440563626;0.742;0.081;1.25452594115298e-36;29;LOC105282427;;
911;1.15984603086154e-39;1.62653914965826;0.935;0.155;1.42417494129489e-35;29;LOC105279781;;
912;2.40067466771683e-38;2.47878120810605;1;0.193;2.9477884244895e-34;29;LOC105280593;;
913;5.57703977165127e-38;2.38335117274356;0.548;0.051;6.84804713561059e-34;29;Or5-9E220;;
914;4.36174950564452e-37;1.5082700647587;0.806;0.111;5.35579221798091e-33;29;LOC105277739;;
915;3.40501614240708e-36;1.93972565235719;0.871;0.14;4.18101932126166e-32;29;LOC105277793;;
916;3.99442563304328e-36;1.18112788272297;0.742;0.098;4.90475523481385e-32;29;LOC105284581;;
917;8.66038897598828e-36;2.45345343415388;1;0.218;1.0634091623616e-31;29;LOC105274940;;
918;1.27175514312606e-35;2.27796504031744;0.581;0.063;1.56158814024449e-31;29;Gr25;;
919;2.06254796601733e-35;3.08500302494745;0.581;0.062;2.53260264747268e-31;29;LOC105277220;;
920;6.94496176193328e-35;1.4429386847795;0.935;0.163;8.52771854747787e-31;29;LOC105284372;;
921;4.97740858217249e-33;1.74853712839683;0.968;0.196;6.1117599980496e-29;29;LOC105276714;;
922;7.12203095893346e-33;2.05782620631187;0.935;0.208;8.7451418144744e-29;29;LOC105285875;;
923;9.61095731926261e-33;2.6613652933049;0.903;0.179;1.18012944923226e-28;29;LOC105274790;;
924;7.97051896707095e-32;1.8360260820223;1;0.244;9.78700023966642e-28;29;LOC105283340;;
925;1.40413976063679e-31;3.15037913685447;1;0.29;1.72414321208592e-27;29;LOC105286893;;
926;3.40028415540083e-31;1.16821461681608;0.871;0.16;4.17520891441668e-27;29;LOC105284968;;
927;3.96628009695002e-31;1.02923284774321;0.677;0.09;4.87019533104492e-27;29;LOC105288064;;
928;8.03621154114234e-31;1.37195887187157;0.581;0.069;9.86766415136868e-27;29;LOC105286322;;
929;1.48270586612843e-30;1.05489549636915;0.806;0.129;1.8206145330191e-26;29;LOC105285503;;
930;2.17925102192453e-29;2.19798662405429;0.968;0.227;2.67590232982113e-25;29;LOC105282466;;
931;5.02898908761562e-29;1.49030912902742;0.903;0.181;6.17509570068322e-25;29;LOC105284017;;
932;4.37672523046249e-28;1.66430995604614;1;0.241;5.37418091048489e-24;29;LOC105285551;;
933;5.33728309122721e-28;1.12641054219981;0.71;0.105;6.55364990771789e-24;29;LOC105281196;;
934;6.45665845217372e-28;1.97263583600563;0.903;0.224;7.92813091342411e-24;29;LOC105283148;;
935;1.36988051717166e-27;1.88427641163965;1;0.291;1.68207628703508e-23;29;LOC105283753;;
936;1.0510524685935e-26;2.28632605281152;0.968;0.262;1.29058732618595e-22;29;LOC105280521;;
937;1.06860108813824e-26;1.44140092910524;0.742;0.136;1.31213527612494e-22;29;LOC105286863;;
938;1.20673880005249e-23;1.28896683216607;0.935;0.233;1.48175457258445e-19;29;LOC105280759;;
939;1.58481521658889e-23;1.07913033027328;0.774;0.154;1.9459946044495e-19;29;LOC105277812;;
940;4.13557370864644e-23;1.36417729927757;0.484;0.064;5.07807095684696e-19;29;LOC105282479;;
941;8.63388597026169e-23;1.69592931202673;0.774;0.169;1.06015485828843e-18;29;LOC105279887;;
942;1.05802474144225e-22;1.45770714995707;0.613;0.105;1.29914858001694e-18;29;LOC105279112;;
943;1.10903980243411e-22;1.72592227424122;0.613;0.098;1.36178997340884e-18;29;LOC105274726;;
944;2.15117658374229e-22;1.40082690027518;0.484;0.067;2.64142972717716e-18;29;LOC105287618;;
945;3.45320074133819e-22;1.40438435716679;0.742;0.164;4.24018519028916e-18;29;LOC109610681;;
946;3.58520082332917e-22;1.37270589440208;0.806;0.175;4.40226809096589e-18;29;LOC105279739;;
947;3.70460759840284e-22;2.1080924941888;1;0.415;4.54888767007884e-18;29;LOC113562365;;
948;3.47500480356804e-21;1.91489839700116;0.968;0.316;4.26695839830119e-17;29;LOC105285825;;
949;8.70233873623312e-21;1.54591932293086;0.774;0.182;1.06856017342206e-16;29;LOC105278910;;
950;1.6941350517542e-20;2.24308909531661;1;0.54;2.08022843004899e-16;29;LOC105283676;;
951;2.98519372631329e-20;2.82924952695451;1;0.554;3.66551937654009e-16;29;LOC105283841;;
952;4.35129859887422e-20;1.42179165540927;0.903;0.266;5.34295954955765e-16;29;LOC105284816;;
953;1.31383276485599e-19;1.82841625663913;1;0.584;1.61325525196667e-15;29;LOC105282241;;
954;1.74775400942335e-19;1.70058883075289;0.903;0.261;2.14606714817094e-15;29;LOC105279967;;
955;2.2759360007818e-19;2.6763067141698;1;0.549;2.79462181535997e-15;29;LOC105282205;;
956;2.67830020133573e-19;2.00802205945629;1;0.462;3.28868481722014e-15;29;LOC105279217;;
957;3.02942469639021e-19;1.65982350443256;1;0.526;3.71983058469754e-15;29;LOC105285869;;
958;4.86038021994894e-19;1.35435862309345;0.935;0.295;5.9680608720753e-15;29;LOC105278587;;
959;5.50871861104418e-19;2.00069544464782;1;0.683;6.76415558250115e-15;29;LOC105280531;;
960;6.93260756192181e-19;1.62065980878629;1;0.978;8.51254882528379e-15;29;LOC105284454;;
961;1.0056054403486e-18;1.92538253684194;1;0.797;1.23478292020405e-14;29;LOC105280324;;
962;7.64776514208014e-18;2.06782990050272;1;0.81;9.3906908179602e-14;29;LOC105287853;;
963;7.69769673944799e-18;1.36630772574134;0.935;0.343;9.45200182636819e-14;29;LOC105275562;;
964;2.86617159258922e-17;1.84825626126045;0.871;0.313;3.5193720985403e-13;29;LOC105280884;;
965;4.37661586521656e-17;1.74035342259406;1;0.892;5.37404662089941e-13;29;LOC105280134;;
966;6.64392208371494e-17;1.04753714949197;0.516;0.092;8.15807192659357e-13;29;LOC105283108;;
967;7.51551997340799e-17;1.22023342655557;0.645;0.155;9.22830697534767e-13;29;LOC105285985;;
968;2.42353520859994e-16;1.49785884672198;1;0.523;2.97585888263987e-12;29;LOC105278731;;
969;1.17873740879373e-15;1.30648635730566;1;0.467;1.44737166425782e-11;29;LOC105275024;;
970;1.4102239840544e-15;1.76296553425807;1;0.553;1.73161403002039e-11;29;LOC105278276;;
971;2.19953073086045e-15;1.40631353045524;0.903;0.474;2.70080378442354e-11;29;LOC105279808;;
972;5.25352141943361e-14;1.00049520256098;0.742;0.23;6.45079895092254e-10;29;LOC105283195;;
973;7.49642027558399e-14;3.58193749114523;0.645;0.205;9.20485445638958e-10;29;LOC105285165;;
974;7.1229611429232e-13;1.32219388918058;0.968;0.791;8.7462839873954e-09;29;LOC105279927;;
975;1.59010241844047e-12;1.96743999017232;0.452;0.102;1.95248675960306e-08;29;LOC105284146;;
976;2.43632962232726e-12;1.28388399470744;0.613;0.176;2.99156914325565e-08;29;LOC105279610;;
977;4.47805898590583e-11;1.22987284064176;1;0.647;5.49860862879377e-07;29;LOC105285210;;
978;6.4341377857036e-11;1.09148138776065;0.452;0.108;7.90047778706545e-07;29;LOC105285158;;
979;1.45593157759522e-10;1.01730905543613;1;0.914;1.78773838412917e-06;29;LOC105287946;;
980;4.03465346856517e-10;1.00029753729435;1;0.972;4.95415099405118e-06;29;LOC105284085;;
981;2.53617578297236e-09;1.12652383794268;0.968;0.654;3.11417024391177e-05;29;LOC105278508;;
982;4.59709278276384e-09;1.00551399595709;1;0.736;5.64477022795572e-05;29;LOC105278586;;
983;0;4.4852967498238;0.991;0.435;0;3;LOC109611387;;
984;0;3.81566477110583;0.989;0.445;0;3;LOC109611385;;
985;0;3.80656184314577;0.993;0.781;0;3;LOC105285750;;
986;0;2.31586792692741;0.891;0.231;0;3;LOC109610657;;
987;0;2.30480495195307;0.911;0.086;0;3;LOC105285760;;
988;0;1.84349292857806;0.698;0.184;0;3;Or5-9E275;;
989;0;1.71545235713206;0.679;0.159;0;3;Or5-9E280;;
990;0;1.66634016130161;0.808;0.05;0;3;LOC105285765;;
991;0;1.6660656510499;0.685;0.15;0;3;Or5-9E279;;
992;0;1.65876854256005;0.617;0.175;0;3;Or5-9E299;;
993;0;1.62606000357587;0.81;0.055;0;3;LOC105285763;;
994;0;1.59831744372665;0.681;0.157;0;3;Or5-9E278;;
995;0;1.58968666987424;0.808;0.221;0;3;Or5-9E284;;
996;0;1.52563691344462;0.614;0.12;0;3;Or5-9E293;;
997;0;1.45670701312615;0.766;0.091;0;3;LOC109611417;;
998;0;1.43024059132447;0.637;0.15;0;3;Or5-9E277;;
999;0;1.3929333991606;0.672;0.093;0;3;Or5-9E286;;
1000;0;1.32167871288718;0.633;0.072;0;3;Or5-9E285;;
1001;0;1.31329740799633;0.585;0.146;0;3;Or5-9E274;;
1002;0;1.30623810318462;0.613;0.085;0;3;Or5-9E287;;
1003;0;1.29830066173107;0.529;0.097;0;3;Or5-9E294;;
1004;0;1.27400485865563;0.545;0.136;0;3;Or5-9E298;;
1005;0;1.26188864369645;0.441;0.039;0;3;LOC105285736;;
1006;0;1.22991560996699;0.662;0.142;0;3;Or5-9E281;;
1007;0;1.17190050191447;0.641;0.143;0;3;Or5-9E283;;
1008;0;1.0850539501945;0.538;0.125;0;3;Or5-9E273;;
1009;0;1.08313105934312;0.463;0.05;0;3;Or5-9E288;;
1010;0;1.07406466219282;0.402;0.038;0;3;LOC113562729;;
1011;1.0016069068844e-289;1.5690312735704;0.528;0.154;1.22987312096336e-285;3;Or5-9E300;;
1012;8.34785315357556e-272;1.0720152930677;0.575;0.178;1.02503288872754e-267;3;Or5-9E309;;
1013;4.37271457661416e-268;1.35177452147216;0.433;0.101;5.36925622862453e-264;3;Or5-9E301;;
1014;8.07435584875056e-262;1.00224712492246;0.416;0.091;9.91450154668081e-258;3;Or5-9E291;;
1015;1.35217687529702e-214;1.30383240171464;0.419;0.117;1.66033798517721e-210;3;Or5-9E302;;
1016;4.72654640229854e-177;1.46453764025597;0.474;0.177;5.80372632738238e-173;3;Or5-9E304;;
1017;3.6236643385759e-132;1.47207175902593;0.471;0.218;4.44949744133734e-128;3;Or5-9E305;;
1018;0;2.98623847597531;0.909;0.01;0;31;LOC105281702;;
1019;0;2.48708946569575;0.818;0.011;0;31;LOC105285633;;
1020;0;2.35164501740105;0.939;0.01;0;31;LOC105281703;;
1021;0;1.93519138180603;0.939;0.005;0;31;LOC105284377;;
1022;0;1.72977726319667;0.848;0.004;0;31;LOC105281701;;
1023;0;1.52186284644587;0.818;0.002;0;31;LOC105285309;;
1024;0;1.4929642484348;0.727;0.001;0;31;LOC105279076;;
1025;0;1.39962662444541;0.758;0.01;0;31;LOC105277041;;
1026;0;1.34193054311743;0.727;0.003;0;31;LOC105277277;;
1027;7.94507541029945e-301;2.28962405746864;0.909;0.017;9.7557580963067e-297;31;LOC105281248;;
1028;1.18925228672642e-290;1.03229961211492;0.576;0.007;1.46028288287137e-286;31;LOC105287050;;
1029;2.67121719188754e-272;1.64886637317833;0.697;0.011;3.27998758991871e-268;31;LOC105279272;;
1030;2.48437165699055e-271;2.22333520525557;0.848;0.017;3.0505599576187e-267;31;LOC105280544;;
1031;3.27025281221421e-258;4.22600593616455;1;0.026;4.01554342811783e-254;31;LOC105281713;;
1032;1.05901799743285e-257;2.010723834598;0.879;0.019;1.3003681990478e-253;31;LOC105282011;;
1033;2.88769258094713e-224;1.21470622819132;0.758;0.016;3.54579772014498e-220;31;LOC113563166;;
1034;8.94487555372197e-223;2.23890180415553;0.788;0.018;1.09834126924152e-218;31;LOC105282513;;
1035;3.52944604180008e-208;2.111393730287;0.848;0.023;4.33380679472631e-204;31;LOC105277978;;
1036;8.44546724388607e-207;1.02504598896362;0.606;0.011;1.03701892287677e-202;31;LOC105277002;;
1037;2.52620401121341e-205;1.93042528879977;0.545;0.009;3.10192590536894e-201;31;LOC105281498;;
1038;2.03358830791518e-204;1.90182628135724;0.606;0.011;2.49704308328904e-200;31;LOC105281146;;
1039;5.00437436445398e-199;1.56019459557221;0.606;0.012;6.14487128211304e-195;31;LOC105283632;;
1040;5.53704997854517e-193;2.35125118645764;0.848;0.025;6.79894366865562e-189;31;LOC113563239;;
1041;6.21991464401566e-181;2.95564955565982;0.848;0.027;7.63743319138682e-177;31;LOC105285379;;
1042;4.0394418048544e-175;1.30210441994666;0.697;0.018;4.96003059218071e-171;31;LOC105277528;;
1043;2.75769796974419e-171;2.09189039710232;0.485;0.008;3.38617733704889e-167;31;LOC105285143;;
1044;1.45809617248742e-167;1.53121590506781;0.758;0.023;1.79039629019731e-163;31;LOC105286524;;
1045;1.97678449070175e-162;3.69731687520901;0.788;0.026;2.42729367613268e-158;31;LOC105275420;;
1046;1.68041304027563e-151;2.89985255544669;0.848;0.032;2.06337917215445e-147;31;LOC105281763;;
1047;5.21817023829404e-136;1.50686536799852;0.727;0.026;6.40739123560125e-132;31;LOC105277082;;
1048;2.81928546368845e-124;1.21777579326608;0.485;0.012;3.46180062086305e-120;31;LOC105284167;;
1049;7.51598468013945e-122;1.98769598509483;0.727;0.029;9.22887758874323e-118;31;LOC105280865;;
1050;1.06755429017831e-121;2.09781855092343;0.667;0.025;1.31084991290995e-117;31;LOC105279016;;
1051;4.81644092784784e-117;4.79263341635084;1;0.064;5.91410781530437e-113;31;LOC105280271;;
1052;6.23957609923117e-115;2.15627117253243;0.788;0.037;7.66157549224595e-111;31;LOC105282113;;
1053;5.30062075217642e-109;2.31500298083737;0.818;0.043;6.50863222159742e-105;31;LOC105278353;;
1054;2.78358426751881e-107;1.09748654252922;0.758;0.035;3.41796312208635e-103;31;LOC105277972;;
1055;1.136880770452e-100;4.97090467894007;0.909;0.061;1.39597589803802e-96;31;LOC105277220;;
1056;8.65964206820817e-93;1.75988858020185;0.424;0.013;1.06331744955528e-88;31;LOC105275393;;
1057;9.95944962040197e-92;1.29501933446327;0.758;0.042;1.22292081888916e-87;31;LOC105288173;;
1058;1.74503985011786e-89;1.83512958815921;0.182;0.002;2.14273443195972e-85;31;LOC105281497;;
1059;5.3620734647646e-88;1.89066987572204;0.788;0.048;6.58409000738445e-84;31;LOC105278254;;
1060;5.69221053561129e-88;1.47139204660499;0.697;0.037;6.9894653166771e-84;31;LOC105287636;;
1061;1.7178763936267e-83;2.50836399773436;0.636;0.033;2.10938042373423e-79;31;LOC109610977;;
1062;3.68756161296348e-82;1.57773969683421;0.667;0.036;4.52795690455785e-78;31;LOC105275730;;
1063;9.18014253718712e-82;3.30762165509604;0.879;0.069;1.12722970214121e-77;31;LOC105281988;;
1064;2.88533488250019e-76;1.14631252888048;0.515;0.023;3.54290270222198e-72;31;LOC105275836;;
1065;4.9965630460298e-74;2.12561566420952;0.727;0.05;6.13527976421999e-70;31;LOC105277294;;
1066;1.34336206184052e-72;2.57215699054462;0.788;0.063;1.64951427573397e-68;31;Gr25;;
1067;8.79947519237724e-71;1.88606126132211;0.848;0.071;1.080487558872e-66;31;LOC105279013;;
1068;7.46055838936172e-67;1.17643531937851;0.818;0.068;9.16081964629726e-63;31;LOC105276239;;
1069;2.92258995948858e-61;2.50402792463366;1;0.121;3.58864821125603e-57;31;LOC109611074;;
1070;3.76122205786838e-60;1.17091620384536;0.606;0.04;4.61840456485658e-56;31;LOC105278925;;
1071;9.60333464549842e-59;1.03923048872436;0.152;0.002;1.17919346112075e-54;31;LOC105277046;;
1072;5.0293685861149e-58;1.78425982073548;0.303;0.01;6.17556168689049e-54;31;LOC105281496;;
1073;4.36689981370649e-57;1.95141300190886;0.788;0.075;5.3621162812502e-53;31;LOC105279608;;
1074;7.93944345482716e-57;2.01751589409034;0.909;0.105;9.74884261818227e-53;31;LOC105281196;;
1075;1.88055843096211e-56;2.50577079271725;0.97;0.125;2.30913769737837e-52;31;LOC105287628;;
1076;1.04427139854423e-55;1.02670586075208;0.606;0.044;1.28226085027246e-51;31;LOC109610784;;
1077;5.81953657410056e-53;1.43638537939745;0.576;0.041;7.14580895933808e-49;31;LOC105279271;;
1078;1.31019262291184e-51;2.63568370884707;0.667;0.058;1.60878552167345e-47;31;LOC105281461;;
1079;6.33011811588922e-50;2.87589443456275;1;0.163;7.77275203450038e-46;31;LOC105284372;;
1080;3.98556026277386e-48;1.76895663169972;0.818;0.093;4.89386944666002e-44;31;LOC105281361;;
1081;7.90390659305386e-47;1.44862877021028;0.818;0.096;9.70520690561083e-43;31;LOC105284714;;
1082;2.09125894136369e-45;3.12882068877537;1;0.179;2.56785685410048e-41;31;LOC105274790;;
1083;1.3837977226133e-43;3.50885470139664;0.848;0.128;1.69916522359687e-39;31;LOC105284132;;
1084;1.97456763339441e-42;1.86126052033312;0.97;0.155;2.424571597045e-38;31;LOC105285932;;
1085;3.14606647420987e-42;1.79765478361311;0.455;0.032;3.8630550236823e-38;31;LOC105284227;;
1086;6.47775096074009e-42;2.41420081478002;0.909;0.156;7.95403040469275e-38;31;LOC105280611;;
1087;1.44403711763182e-40;4.13706961345407;1;0.225;1.77313317674012e-36;31;LOC105278077;;
1088;2.74945040331757e-40;1.34197403708912;0.515;0.045;3.37605015023364e-36;31;LOC109611568;;
1089;2.89839165683755e-39;1.34160484270927;0.636;0.069;3.55893511543083e-35;31;LOC105278912;;
1090;4.48214006048744e-39;1.15527822547791;0.848;0.121;5.50361978027253e-35;31;LOC113561461;;
1091;9.84709158403184e-39;2.0788303150082;0.576;0.06;1.20912437560327e-34;31;LOC105279635;;
1092;3.86070013948106e-38;1.84651797762904;0.515;0.046;4.7405537012688e-34;31;LOC105285559;;
1093;8.21237690205935e-38;1.28817584038179;0.485;0.042;1.00839775980387e-33;31;LOC105275293;;
1094;8.57116026913408e-38;2.23738355336793;0.909;0.163;1.05245276944697e-33;31;LOC105286806;;
1095;1.69745007784759e-36;2.69282984114816;0.97;0.235;2.08429895058905e-32;31;LOC105282683;;
1096;5.30678915649107e-35;1.65162380219805;0.455;0.04;6.51620640525538e-31;31;LOC105280754;;
1097;5.46950529138869e-35;1.34600770820006;0.667;0.081;6.71600554729617e-31;31;LOC105282427;;
1098;3.79090925476811e-33;1.43282983883581;0.788;0.131;4.65485747392976e-29;31;LOC105278450;;
1099;4.14897959437504e-32;1.36792357698621;0.697;0.104;5.09453204393311e-28;31;LOC105274836;;
1100;2.17431320769044e-31;1.17595107644625;0.697;0.102;2.66983918772309e-27;31;LOC113561945;;
1101;1.05752528189201e-30;2.27371855880346;0.424;0.04;1.2985352936352e-26;31;LOC105287640;;
1102;2.12550448364185e-30;2.56495335127826;0.97;0.262;2.60990695546383e-26;31;LOC105280521;;
1103;6.58911886323909e-30;2.38497789671227;0.879;0.224;8.09077905217128e-26;31;LOC105283148;;
1104;3.06599272258877e-29;3.23574179764385;0.909;0.238;3.76473246406675e-25;31;LOC105276363;;
1105;4.89913479366799e-29;1.48835554303975;0.727;0.126;6.01564761314492e-25;31;LOC105287290;;
1106;9.21552220421809e-29;1.18586654531133;0.667;0.106;1.13157397145594e-24;31;LOC105275564;;
1107;1.35333910681803e-28;2.04701985505447;0.909;0.239;1.66176508926186e-24;31;LOC105287864;;
1108;2.12633177433842e-28;2.3681458446172;0.667;0.112;2.61092278571014e-24;31;LOC105276811;;
1109;2.69583998634998e-28;3.45960395275216;0.848;0.218;3.31022191923913e-24;31;LOC105274940;;
1110;6.31711069329856e-28;1.7917546769647;0.727;0.124;7.7567802203013e-24;31;LOC105280294;;
1111;2.64820347491693e-27;2.20676904883699;0.97;0.29;3.2517290468505e-23;31;LOC105286893;;
1112;4.1961804176964e-27;1.11148856395063;0.758;0.137;5.15248993488941e-23;31;LOC105287962;;
1113;4.30801170272e-27;2.53690604630195;0.97;0.291;5.28980756976989e-23;31;LOC105283753;;
1114;6.94403769813498e-27;2.671207839738;0.576;0.086;8.52658388953994e-23;31;LOC105278832;;
1115;1.27309470597894e-26;1.76762781839237;0.848;0.19;1.56323298947154e-22;31;LOC105281158;;
1116;2.31041614954702e-26;1.31807520720067;0.697;0.13;2.83695999002879e-22;31;LOC105282354;;
1117;3.19303561429836e-26;1.08857179418785;0.485;0.057;3.92072843079696e-22;31;LOC105286700;;
1118;1.47308335165859e-232;1.11368080946664;0.5;0.001;1.80879904750159e-228;32;LOC105279985;;
1119;1.34202152206521e-150;2.83568096878242;0.667;0.004;1.64786822694387e-146;32;LOC105277764;Guanylate cyclase;CG34357
1120;7.12877184203364e-100;1.40953558812705;0.5;0.003;8.7534189448331e-96;32;LOC105278340;lachesin;DIP-alpha, DIP-beta
1121;1.41364187416705e-92;2.20393653218113;0.833;0.01;1.73581085728972e-88;32;LOC105278940;;CG15563, CG15564
1122;6.58099816580189e-92;1.70825311688356;1;0.014;8.08080764778814e-88;32;LOC105278417;kielin/chordin-like protein;CG15236
1123;5.48785379313571e-83;2.52894402000046;0.667;0.007;6.73853567259134e-79;32;LOC105285831;ardioacceleratory peptide receptor;CCAP-R
1124;5.47351795222665e-80;1.8555400588514;0.833;0.011;6.7209326935391e-76;32;LOC105285240;Down syndrome cell adhesion molecule-like protein Dscam2;Dscam1,2,3,4
1125;2.3195287598155e-58;4.69528389644342;0.833;0.016;2.84814936417746e-54;32;Ir93a;ionotropic receptor 93a, ObriIr93a;
1126;6.8087248701014e-52;1.567453417205;0.667;0.011;8.36043326799751e-48;32;LOC105277633;voltage-dependent calcium channel subunit alpha-2/delta-3;Ca-Ma2d, stj, stol
1127;1.89184883014467e-47;1.08219052333882;0.833;0.019;2.32300117853464e-43;32;LOC105277481;protein CBFA2T2;nvy
1128;5.64622526995316e-44;5.43571251685047;0.667;0.013;6.93300000897548e-40;32;LOC105275393;;
1129;2.2447919375829e-32;1.03734226215215;0.833;0.028;2.75638002015805e-28;32;Ir8a;;Ir8a?
1130;5.56814670649625e-28;2.78367588758541;0.833;0.035;6.83712734090674e-24;32;LOC109610977;collagen alpha-1(XV) chain-like;Mp
1131;2.99279969133134e-24;1.19909388187085;0.5;0.014;3.67485874098576e-20;32;LOC105277634;protein rolling stone;CG15639
1132;3.84215974699991e-24;3.42074855177071;1;0.06;4.71778795334119e-20;32;LOC105276444;neuroligin-4, X-linked;Nlg2, Nlg3
1133;1.15825285296221e-21;1.53331568919575;1;0.064;1.4222186781523e-17;32;LOC105276980;serine/threonine-protein kinase 32A;CG9818
1134;1.48441820611906e-21;1.06172642077911;0.667;0.028;1.82271711529359e-17;32;LOC105283371;arrestin homolog;CG32683
1135;5.94002083722883e-18;1.25610542805085;0.667;0.034;7.29375158603328e-14;32;LOC105283732;;CG12541
1136;3.05867259148678e-17;1.94843059579723;0.833;0.057;3.75574407508662e-13;32;LOC105281023;atrial natriuretic peptide receptor 1;CG3216, CG31183
1137;6.31626746162301e-17;1.92670200778826;0.833;0.058;7.7557448161269e-13;32;LOC105286465;RNA-binding protein 24;
1138;1.01251075558372e-16;1.05642535467576;0.667;0.037;1.24326195678126e-12;32;LOC105278465;probable ATP-dependent RNA helicase DDX5;Rm62
1139;9.46776148777185e-16;3.74062982380903;1;0.099;1.16254643308351e-11;32;LOC105274726;octopamine receptor Oamb;Oamb
1140;1.10814917862124e-15;1.58715387868563;0.833;0.06;1.36069637642903e-11;32;LOC105281461;neurotrimin;DIP-kappa, DIP-iota, DIP-eta
1141;2.62320852259704e-15;3.63135775591581;0.667;0.042;3.2210377448969e-11;32;LOC105279271;;CG13594
1142;1.02854326438605e-14;1.87506841798744;1;0.104;1.26294827433963e-10;32;LOC105282477;carbonic anhydrase 2;CAH1
1143;2.95964312054457e-14;1.77109982392201;1;0.105;3.63414578771668e-10;32;LOC105282071;prolyl 4-hydroxylase subunit alpha-2;"CG31016, CG31524 , PH4alphaNE3, PH4alphaSG1, CG9698, CG32201, CG18233, CG15539, PH4alphaMP, PH4alphaNE1 , 	CG31013 , PH4alphaSG2, PH4alphaEFB, PH4alphaNE2, PH4alphaPV , "
1144;9.03262085020011e-14;1.09005776032832;0.333;0.011;1.10911551419607e-09;32;LOC105284711;;
1145;3.92499835697972e-12;1.54840067460718;0.833;0.084;4.8195054825354e-08;32;LOC105279350;zinc finger protein rotund;sqz
1146;4.10501702505272e-12;2.23431722960907;1;0.127;5.04055040506223e-08;32;LOC105285218;cell adhesion molecule 2;beat-IV
1147;5.2735688161024e-12;1.22118752427331;0.833;0.077;6.47541514929214e-08;32;LOC105279608;;
1148;6.56508388652056e-12;2.20862092796028;1;0.142;8.0612665042586e-08;32;LOC105277793;;kmr
1149;4.7815553282361e-11;3.0853948637052;1;0.157;5.87127178754111e-07;32;LOC105285932;disintegrin and metalloproteinase domain-containing protein 11;mmd
1150;6.2719306880109e-11;1.74688339865026;0.667;0.058;7.70130369180858e-07;32;LOC105286700;GTP-binding protein Di-Ras2;CG30158
1151;1.2066847081541e-10;3.28891696093332;0.833;0.106;1.48168815314243e-06;32;LOC105284266;LIM/homeobox protein Lhx5;Lim1, Lim3
1152;1.2997878167133e-10;1.33341442891038;0.833;0.091;1.59600946014226e-06;32;LOC105288064;;CG6329, crok
