;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene
906;2.35655307073902e-20;1.00831909880472;0.305;0.136;3.11135701929673e-16;19;toe
907;1.9285767259054e-17;1.04505251328934;0.437;0.261;2.5462998512129e-13;19;Fer1
908;6.21332203128627e-15;1.07236447487879;0.318;0.166;8.20344907790726e-11;19;CG5071
909;0;3.87448111112744;0.898;0.013;0;20;Or92a
910;0;3.21877946298357;0.975;0.175;0;20;CG40486
911;0;2.46936924227362;0.775;0.059;0;20;lncRNA:CR45502
912;7.71841160267439e-193;2.47041293445244;0.944;0.295;1.0190618839011e-188;20;Desat1
913;2.39090596216194e-172;1.43151888024634;0.358;0.033;3.15671314184241e-168;20;CG10479
914;3.84158303300697e-167;2.00663731168256;0.8;0.185;5.0720420784791e-163;20;CG42237
915;1.44019890503536e-166;2.3772227983358;0.993;0.467;1.90149461431819e-162;20;dpr11
916;3.96226317540952e-154;1.46830151547477;0.393;0.045;5.23137607049319e-150;20;CG9555
917;2.82090129713071e-129;1.81041652775042;0.972;0.458;3.72443598260167e-125;20;CG33298
918;5.29450944018905e-128;1.47727874684183;0.505;0.087;6.9903408138816e-124;20;Kif19A
919;2.67502714704896e-120;1.50085494819774;0.705;0.172;3.53183834224875e-116;20;dac
920;4.43294989073922e-119;1.88747110344057;0.982;0.593;5.852823740743e-115;20;CG3961
921;1.22555909422766e-104;1.60205887057931;0.902;0.374;1.61810567210878e-100;20;CG32333
922;2.3241045671132e-104;1.51768231432969;0.979;0.643;3.06851525995956e-100;20;ATP8B
923;3.6135178236887e-103;1.46631246645464;0.923;0.387;4.77092758261619e-99;20;CG9541
924;3.31252507992439e-101;1.17466818705242;0.989;0.874;4.37352686302417e-97;20;klar
925;1.0890727266704e-100;1.71576120607534;0.891;0.403;1.43790272102293e-96;20;sbm
926;2.74411167595942e-98;1.14171369517906;0.291;0.038;3.62305064576922e-94;20;Gr64f
927;8.5372618468483e-94;1.30702049637927;1;0.756;1.12717468163938e-89;20;CG42540
928;1.15469695240233e-89;1.56105778794204;0.681;0.209;1.5245463862568e-85;20;asRNA:CR44065
929;4.01096243599428e-82;1.43615886058198;0.867;0.394;5.29567370424325e-78;20;Ac76E
930;7.47861280694146e-81;1.35722168338074;0.951;0.609;9.87401248900481e-77;20;Ccn
931;2.55610117707751e-80;1.38493517801826;0.789;0.292;3.37482038409544e-76;20;CG15765
932;3.139344913745e-80;1.15419493455593;0.996;0.719;4.14487708961752e-76;20;acj6
933;6.03970273789643e-80;1.58205422428814;0.653;0.213;7.97421952484465e-76;20;CG2556
934;3.83093111909191e-78;1.22568275578993;0.993;0.674;5.05797835653705e-74;20;GstE4
935;9.70757352141658e-77;1.06581439351388;0.993;0.782;1.28169093203263e-72;20;CG32137
936;2.63384340064321e-75;1.39477679848839;0.835;0.387;3.47746344186924e-71;20;sws
937;6.42235423745483e-73;1.33209967780742;0.849;0.383;8.47943429971162e-69;20;Su(H)
938;2.30971223455936e-69;1.30986308721477;0.6;0.192;3.04951306328872e-65;20;CG10874
939;2.2835615982967e-63;1.02552664496589;0.933;0.519;3.01498637823113e-59;20;klg
940;3.07575868832999e-63;1.17298335156888;0.481;0.134;4.06092419620208e-59;20;spab
941;2.74031991672256e-62;1.20075066397494;0.888;0.503;3.6180443860488e-58;20;CG1513
942;2.96277829377211e-62;1.16534179518147;0.695;0.26;3.91175618126731e-58;20;Invadolysin
943;1.02676406323324e-61;1.15773490945178;0.782;0.332;1.35563659268685e-57;20;Kua
944;5.34755885379069e-60;1.17906142401649;0.663;0.248;7.06038195465984e-56;20;Agpat1
945;7.34754392733665e-57;1.03791987834547;0.895;0.528;9.70096224726257e-53;20;CG34384
946;5.14333263671676e-54;1.12453700283028;0.881;0.529;6.79074208025714e-50;20;CAP
947;9.12825140497738e-54;1.15129692612437;0.382;0.101;1.20520303299916e-49;20;cl
948;2.34788335627782e-53;1.0390910955992;0.533;0.177;3.0999103952936e-49;20;hoe1
949;1.61555871287568e-52;1.02458072895071;0.382;0.101;2.13302216860976e-48;20;Orct2
950;1.47001114701729e-50;1.05137237500442;0.846;0.455;1.94085571740693e-46;20;Oamb
951;1.61002616327588e-45;1.12594199983785;0.421;0.133;2.12571754337314e-41;20;CG31183
952;5.6687816501812e-39;1.00749366250942;0.4;0.135;7.48449241273424e-35;20;rgn
953;7.28028342702768e-37;1.04859296130579;0.863;0.591;9.61215820870464e-33;20;CG7236
954;0;2.6123036348613;0.484;0.018;0;21;rn
955;6.5453896245631e-236;2.53804322859111;0.851;0.159;8.64187792131066e-232;21;Dscam4
956;4.92694618234162e-232;2.85660007382895;0.986;0.27;6.50504704454563e-228;21;CG10185
957;8.70008268196739e-223;2.1984895861757;0.893;0.179;1.14867191650015e-218;21;Fife
958;3.19021140794462e-199;2.49318757650764;0.598;0.085;4.21203612190928e-195;21;beat-VI
959;5.68528205679509e-165;2.15264084149217;0.851;0.219;7.50627789958656e-161;21;Dl
960;1.25725360831851e-149;1.71322629223245;0.943;0.267;1.65995193906293e-145;21;CG9492
961;4.82785591644639e-142;1.74797536169335;1;0.908;6.37421816648417e-138;21;Syp
962;1.34394172451724e-141;1.86041053153026;0.851;0.229;1.77440625888012e-137;21;Lim1
963;1.93892493618812e-131;2.00155406270952;0.861;0.305;2.55996259324917e-127;21;Camta
964;1.99764657825215e-123;1.22734149770315;1;0.974;2.63749277726632e-119;21;cpx
965;2.49115198032956e-123;1.61680011233491;0.893;0.264;3.28906795962911e-119;21;CG9650
966;1.82404131058079e-119;1.26342016597798;1;0.985;2.40828174235981e-115;21;Sh
967;1.42908724197182e-115;1.69639921886605;0.975;0.648;1.88682388557539e-111;21;msi
968;2.27854912081286e-107;1.41053824128849;0.47;0.084;3.00836840420923e-103;21;Ets65A
969;1.06103710915558e-102;1.8380329023289;0.804;0.28;1.40088729521811e-98;21;Dscam2
970;8.66975773139433e-100;1.4986743232918;1;0.839;1.14466811327599e-95;21;Shab
971;7.9526927783338e-97;1.53197652672552;0.979;0.555;1.04999402752341e-92;21;Naprt
972;3.78419859109478e-96;1.31600367578591;0.37;0.062;4.99627739982244e-92;21;Dnah3
973;1.20488039797595e-91;1.39446826862918;1;0.736;1.59080358944765e-87;21;shakB
974;5.31705067206023e-90;1.49380837405587;0.616;0.166;7.02010200232112e-86;21;mmd
975;2.92384904649716e-89;1.46930613926814;0.982;0.466;3.8603578960902e-85;21;l(2)41Ab
976;2.75815558435035e-88;1.53094072500443;0.94;0.583;3.64159281801777e-84;21;CG45263
977;6.40523695010088e-87;1.31497981909566;0.459;0.099;8.4568343452182e-83;21;CG15144
978;8.64768271179484e-85;1.01278720562561;1;0.967;1.14175354843827e-80;21;Rdl
979;1.96425815960059e-82;1.84629787260539;0.989;0.801;2.59341004812066e-78;21;Pzl
980;1.12820713202002e-80;1.24885661449015;0.73;0.234;1.48957187640603e-76;21;sosie
981;4.50452837702734e-80;1.18823155038126;0.996;0.757;5.94732881618919e-76;21;CG17684
982;9.91877226912003e-79;1.11282742353102;0.274;0.041;1.30957550269192e-74;21;Proc
983;1.15720699632485e-78;1.3733525924153;0.819;0.334;1.5278603972477e-74;21;CG42342
984;7.55655185329521e-77;1.2862657556101;0.58;0.159;9.97691541190567e-73;21;lncRNA:CR44357
985;2.01413290811778e-76;1.26436055537199;0.826;0.352;2.65925967858791e-72;21;CG34354
986;2.03666196815288e-75;1.36388491454022;0.879;0.404;2.68900479655225e-71;21;foi
987;3.84757457941698e-75;1.27844748108053;0.655;0.214;5.07995271720424e-71;21;ct
988;8.50303089573516e-75;1.31808381810252;0.477;0.12;1.12265516916391e-70;21;Dhc36C
989;2.08126657404836e-72;1.48140700263382;0.552;0.157;2.74789625771605e-68;21;CG13950
990;1.03023605545656e-71;1.14571093823338;0.808;0.294;1.3602206640193e-67;21;dpr10
991;5.94495937349622e-71;1.22801285581173;0.423;0.098;7.84912986082705e-67;21;CG10947
992;1.29560320745238e-70;1.36940874101819;0.658;0.224;1.71058491479938e-66;21;CG3726
993;4.98768410985676e-69;1.06155198093668;0.972;0.734;6.58523933024388e-65;21;Teh2
994;4.8254497744058e-68;1.1471352377775;0.833;0.336;6.37104133714797e-64;21;Cngl
995;6.87442632011705e-68;1.43830187763398;0.925;0.518;9.07630507045054e-64;21;DIP-lambda
996;5.76670380815389e-67;1.27495782533123;0.904;0.509;7.61377903790558e-63;21;Drak
997;2.71027003731842e-66;1.06688119083957;1;0.987;3.57836953027151e-62;21;lncRNA:Hsromega
998;3.22714670827235e-66;1.02058889160609;1;0.762;4.26080179893198e-62;21;hth
999;1.45597186561432e-65;1.02240972807939;0.982;0.806;1.92231965417059e-61;21;Sema1a
1000;9.67465974777051e-65;1.28997782205901;0.612;0.202;1.27734532649814e-60;21;CG43149
1001;1.01851850977603e-64;1.31402306270295;0.541;0.162;1.34474998845729e-60;21;CG46025
1002;9.61463354409292e-62;1.20946208189968;0.762;0.308;1.26942006682659e-57;21;CG13133
1003;5.1455470376732e-61;1.23055269897186;0.609;0.204;6.79366575383993e-57;21;CG34325
1004;1.78956631804971e-60;1.054184421747;0.295;0.058;2.36276440972103e-56;21;CG14693
1005;2.46877404861397e-60;1.18053526297255;0.395;0.099;3.25952237638503e-56;21;Mct1
1006;6.3473363310621e-58;1.28112213625906;0.527;0.168;8.38038815790128e-54;21;Dhc93AB
1007;9.18143428433388e-58;1.03116134315725;0.352;0.082;1.2122247685606e-53;21;CG7985
1008;1.74057041079619e-56;1.23117142001536;0.466;0.141;2.29807511337421e-52;21;Teh4
1009;2.52574072799191e-56;1.18098902717471;0.619;0.231;3.33473548316772e-52;21;ru
1010;1.72271825078418e-54;1.02054746573081;0.847;0.391;2.27450490651036e-50;21;Naam
1011;1.32537828178611e-52;1.10106431222275;0.267;0.054;1.74989694544221e-48;21;CG15120
1012;6.80582056912213e-52;1.09727574808163;0.875;0.487;8.98572489741195e-48;21;CG15270
1013;2.8878655517298e-49;1.04880063591091;0.705;0.294;3.81284888794885e-45;21;CG15765
1014;1.06100347274619e-45;1.66715011958937;0.317;0.084;1.4008428850668e-41;21;CG14459
1015;2.08342398397957e-43;1.00160844538164;0.31;0.081;2.75074468604822e-39;21;Hsc70-2
1016;8.01373163248904e-43;1.01253488170333;0.534;0.199;1.05805298743753e-38;21;Scp1
1017;1.77830242796381e-41;3.66992516681243;0.466;0.188;2.34789269564061e-37;21;nAChRalpha7
1018;3.63368378605246e-40;1.26050666895105;0.665;0.353;4.79755270272507e-36;21;dally
1019;1.85814493374362e-37;1.14707033318546;0.626;0.284;2.4533087560217e-33;21;unc-13-4A
1020;4.00369953666195e-37;1.19755496674428;0.63;0.316;5.28608449825477e-33;21;Nlg4
1021;1.20263397225376e-36;1.37994861755769;0.292;0.085;1.58783763356664e-32;21;CG43795
1022;2.28831733278482e-25;1.12346007631162;0.48;0.229;3.02126537447579e-21;21;ed
1023;0;4.01242337255144;0.322;0.012;0;22;Or83c
1024;0;2.04244079656948;0.337;0.008;0;22;Or82a
1025;2.42586229822741e-175;2.02068285361916;0.349;0.029;3.20286599234964e-171;22;Acbp2
1026;2.78700547292535e-95;1.93696379355168;0.737;0.261;3.67968332590334e-91;22;Aldh-III
1027;2.4450845914611e-84;1.47165337722621;0.973;0.664;3.22824518610609e-80;22;CG43902
1028;2.7552640170737e-70;1.97151973496742;0.678;0.263;3.63777508174241e-66;22;mAChR-B
1029;1.33480354002012e-69;1.30684064639845;0.875;0.406;1.76234111388856e-65;22;Snmp1
1030;6.65555316991075e-68;1.4637226335967;0.875;0.476;8.78732685023316e-64;22;asRNA:CR44894
1031;1.60343625688967e-67;1.02506884759734;0.988;0.828;2.11701688997143e-63;22;Pde1c
1032;9.07538630150245e-60;1.39037231515386;0.408;0.102;1.19822325338737e-55;22;fa2h
1033;4.24664993182068e-51;1.04316921258425;0.973;0.675;5.60685190498284e-47;22;GstE4
1034;1.23536666667416e-47;1.04932659795998;0.953;0.701;1.6310546100099e-43;22;Kif3C
1035;3.0266912831905e-45;1.13951776095347;0.863;0.543;3.99614050119641e-41;22;Adk1
1036;2.93098319601119e-43;1.07924675287246;0.835;0.48;3.86977711369357e-39;22;lncRNA:CR32773
1037;1.45583239874867e-41;1.17685983725621;0.31;0.081;1.92213551606787e-37;22;ETHR
1038;7.47391440527966e-41;1.15285468882293;0.651;0.296;9.86780918929074e-37;22;fred
1039;2.23555436410005e-39;1.08128797374994;0.251;0.057;2.9516024269213e-35;22;ppk5
1040;7.02982631746772e-37;1.39827295491566;0.431;0.157;9.28147968695264e-33;22;CG15169
1041;2.90882550138231e-31;1.04668410545316;0.749;0.46;3.84052230947506e-27;22;CG33178
1042;8.38534524051308e-25;1.05774887123275;0.518;0.267;1.10711713210494e-20;22;fid
1043;5.78679042756046e-24;1.03944116547236;0.365;0.151;7.64029940150808e-20;22;eyg
1044;5.93633916741004e-20;1.0445296063111;0.404;0.2;7.83774860273148e-16;22;cv-2
1045;2.49971549921343e-16;1.06422978191752;0.349;0.174;3.30037437361149e-12;22;Krn
1046;0;1.83657104269586;0.448;0.003;0;23;Rx
1047;0;1.81001693726125;0.476;0.02;0;23;rn
1048;0;1.2629505278214;0.25;0.001;0;23;hbn
1049;1.43126319469356e-292;1.38752249971927;0.259;0.007;1.8896967959539e-288;23;Lkr
1050;6.41121678268659e-201;1.44239298000425;0.476;0.039;8.4647295181811e-197;23;Proc
1051;6.47079766834825e-194;1.42784096146799;0.349;0.022;8.54339416152019e-190;23;sqa
1052;6.77938806761973e-189;2.16566836941976;0.571;0.062;8.95082606567834e-185;23;DIP-kappa
1053;1.34350878612032e-175;1.62209459812472;0.519;0.054;1.77383465031466e-171;23;CG13332
1054;4.37116711791458e-168;2.51570511461344;0.958;0.233;5.77125194578262e-164;23;sosie
1055;4.51995558702083e-162;1.0064190617996;0.193;0.007;5.9676973615436e-158;23;rk
1056;8.7355815907325e-153;2.17199768779442;0.986;0.27;1.15335883742441e-148;23;CG9492
1057;7.56296224002636e-151;1.29964644805141;0.259;0.015;9.9853790455068e-147;23;nAChRbeta1
1058;1.52053195899711e-144;1.90838452508194;0.825;0.165;2.00755834546389e-140;23;mmd
1059;9.31534106811502e-140;2.24089931264084;0.92;0.231;1.22990448122323e-135;23;Lim1
1060;1.73861123947861e-131;1.80316402992929;0.995;0.273;2.29548841948361e-127;23;CG10185
1061;9.89095618909162e-129;1.18556857417147;0.175;0.008;1.30590294564577e-124;23;CARPA
1062;5.01860832376509e-127;1.88190451051467;0.972;0.266;6.62606856986705e-123;23;CG9650
1063;1.77580594398165e-119;2.33174819123015;0.656;0.128;2.34459658783897e-115;23;SPR
1064;2.8215255383785e-118;1.31187871570757;1;0.999;3.72526016832113e-114;23;para
1065;2.42704662011482e-112;1.44873932756666;0.41;0.051;3.2044296525376e-108;23;CG42260
1066;6.67141135066772e-112;1.05225481487557;0.476;0.066;8.80826440628659e-108;23;dpr5
1067;4.87198643081868e-107;1.0547874211649;0.401;0.05;6.4324836846099e-103;23;TTLL1B
1068;4.98637944280811e-107;1.44790992277075;0.759;0.166;6.58351677833955e-103;23;Dhc93AB
1069;7.71329207257806e-102;1.3792196472702;0.731;0.159;1.01838595234248e-97;23;lncRNA:CR44357
1070;7.36622395698971e-100;1.06511166937208;1;0.998;9.72562549041352e-96;23;Atpalpha
1071;3.65757965762229e-98;1.98212971291075;0.995;0.737;4.8291024219587e-94;23;shakB
1072;3.90627183272551e-97;1.35183999326536;0.472;0.076;5.15745070074749e-93;23;Dyrk2
1073;6.97397115556351e-91;1.21562014199264;0.524;0.095;9.2077341166905e-87;23;CG1688
1074;1.74865052422414e-88;2.12637014597964;0.458;0.081;2.30874328713313e-84;23;GluClalpha
1075;1.62442000416114e-86;1.08352147360237;0.467;0.079;2.14472173149395e-82;23;CG45105
1076;1.99488357172032e-83;1.14987065733484;0.566;0.114;2.63384477974234e-79;23;Toll-6
1077;2.32812026277725e-83;1.16194630610842;0.425;0.07;3.0738171829448e-79;23;Pvf3
1078;1.83384931362196e-82;1.1043876165447;1;0.942;2.42123124877508e-78;23;MESK2
1079;4.2127240176384e-82;1.41526348136863;1;0.987;5.56205952048798e-78;23;lncRNA:Hsromega
1080;1.50702241726849e-81;1.05283665879219;0.519;0.1;1.98972169751959e-77;23;CG15144
1081;3.17388953509824e-81;1.00827129808891;1;0.974;4.19048635319021e-77;23;cpx
1082;5.6461005694706e-81;1.44927541332384;0.863;0.302;7.45454658187203e-77;23;Eip63F-1
1083;5.41223251595636e-80;1.06796282866858;0.458;0.081;7.14577059081719e-76;23;CG7985
1084;4.5799725995337e-78;1.06483075761813;0.995;0.944;6.04693782316434e-74;23;Ih
1085;5.84961926694495e-78;1.59728450484295;0.953;0.51;7.72325231814742e-74;23;Drak
1086;1.41565529847717e-77;1.49011680899672;0.906;0.337;1.86908969057941e-73;23;Cngl
1087;5.93266589264023e-75;1.15707629577217;0.745;0.202;7.8328987780529e-71;23;CG43149
1088;3.98756274538915e-74;1.00691922909539;0.358;0.056;5.2647790927373e-70;23;fend
1089;1.01562540934947e-73;1.12284707922196;0.552;0.12;1.34093022796411e-69;23;Dhc36C
1090;1.75104948965519e-70;1.77834319835227;0.458;0.095;2.31191064119175e-66;23;Dop1R2
1091;6.13123300884513e-69;1.2737476658576;1;0.804;8.09506694157822e-65;23;mamo
1092;7.64968290371399e-69;1.11681070644174;0.443;0.088;1.00998763377736e-64;23;CG12672
1093;9.42517655467694e-69;1.31287056874567;1;0.967;1.244406060514e-64;23;Rdl
1094;1.14942106359671e-68;1.29136800376393;0.995;0.468;1.51758063026674e-64;23;l(2)41Ab
1095;4.9613162285478e-64;1.02122333245326;0.401;0.077;6.55042581655166e-60;23;CG13502
1096;1.1958550469389e-63;1.07864388382157;0.594;0.152;1.57888741847344e-59;23;CG10494
1097;2.38044854734672e-63;1.31817868281558;0.203;0.023;3.14290621706187e-59;23;trol
1098;1.50163037761262e-61;1.06775111865551;0.953;0.391;1.98260258756194e-57;23;Naam
1099;3.43176251298602e-61;1.35566090237292;0.929;0.419;4.53095604589544e-57;23;tau
1100;2.34979275091274e-60;1.24821683679562;0.976;0.582;3.10243136903009e-56;23;Rbfox1
1101;1.76260857894804e-59;1.67270169986094;0.759;0.295;2.32717210678509e-55;23;CG15765
1102;2.35802063416662e-59;1.13461334397477;0.722;0.232;3.11329464329019e-55;23;ru
1103;3.80532865573436e-58;1.0759309653034;0.675;0.198;5.02417542416607e-54;23;Scp1
1104;1.91948978829523e-57;1.01157698237121;0.792;0.275;2.53430236748619e-53;23;nolo
1105;8.16112026801401e-57;1.06919876285277;1;0.758;1.07751270898589e-52;23;CG17684
1106;7.60656178028565e-56;1.05586988019386;0.995;0.735;1.00429435185111e-51;23;Teh2
1107;4.57253327386766e-55;1.35113376232251;0.943;0.504;6.03711568148748e-51;23;CG42524
1108;2.10355404910627e-54;1.07126480841892;0.453;0.108;2.77732241103501e-50;23;CG11317
1109;5.81008174731991e-54;1.16395088803728;0.811;0.309;7.67105093098647e-50;23;CG13133
1110;6.17810051418735e-54;1.3137951146762;0.807;0.334;8.15694610888155e-50;23;luna
1111;4.45241172281607e-53;1.13799050604907;0.972;0.519;5.87851919763406e-49;23;DIP-lambda
1112;1.96773199327962e-51;1.09252827131616;0.877;0.378;2.59799655072708e-47;23;CG10082
1113;4.40035078043236e-50;1.02343748218407;0.991;0.557;5.80978313540485e-46;23;Naprt
1114;1.06301475488903e-49;1.09333537916552;0.863;0.365;1.40349838087999e-45;23;Mmp2
1115;4.26294720026223e-45;1.30205193646838;0.358;0.085;5.62836918850622e-41;23;CG43795
1116;6.37767463929441e-42;1.13942341180145;0.981;0.835;8.42044382626041e-38;23;Cam
1117;7.57511232412775e-41;1.03351236599841;0.868;0.431;1.00014208015459e-36;23;fry
1118;1.50137207905845e-40;1.07413151057911;0.887;0.481;1.98226155598087e-36;23;Nhe2
1119;3.586030846916e-39;1.190468602037;0.788;0.353;4.73463652718319e-35;23;dally
1120;1.5872849889736e-38;1.01657991775527;0.929;0.574;2.09569237094185e-34;23;Nc73EF
1121;4.18523090775468e-37;1.03808005900945;0.415;0.12;5.5257603675085e-33;23;DIP-theta
1122;2.99845787796775e-35;1.06466374580529;0.575;0.206;3.95886393628082e-31;23;CG34325
1123;1.33179627752597e-30;1.04087943029627;0.642;0.271;1.75837062521754e-26;23;beat-IIIc
1124;7.05010251515975e-26;1.01834315064077;0.297;0.089;9.30825035076542e-22;23;unc79
1125;1.22675071475871e-25;1.72906053849211;0.5;0.189;1.61967896869593e-21;23;nAChRalpha7
1126;2.54600618257243e-23;1.12339840021743;0.566;0.281;3.36149196285037e-19;23;dpr2
1127;3.70264573384703e-21;1.39319938604275;0.906;0.674;4.88860316239823e-17;23;Rab3-GEF
1128;0;1.4264925319762;0.301;0.006;0;24;Or42b
1129;1.71925604763495e-303;2.4863951610126;0.722;0.063;2.26993375969243e-299;24;lncRNA:CR45502
1130;1.42686222668524e-240;3.28630085271898;0.971;0.179;1.88388619789252e-236;24;CG40486
1131;5.14169575697857e-144;1.08944503019595;0.22;0.011;6.7885809079388e-140;24;CG5888
1132;6.02270512863898e-132;1.22207311584211;0.321;0.027;7.95177758134204e-128;24;NPFR
1133;4.19116742288768e-114;1.96712869774962;0.856;0.238;5.5335983484386e-110;24;CG43689
1134;8.20539167931651e-114;1.62372028141006;0.469;0.067;1.08335786342016e-109;24;Vinc
1135;6.42357290098809e-109;1.84063618783346;0.742;0.174;8.48104330117457e-105;24;dac
1136;7.9765932679316e-96;1.88885585832773;1;0.675;1.05314960916501e-91;24;GstE4
1137;1.26139068120475e-92;1.64000430754433;1;0.757;1.66541411639463e-88;24;CG42540
1138;3.73075292362221e-92;1.81997132561075;0.943;0.395;4.92571308505841e-88;24;Ac76E
1139;4.75623943708668e-83;1.8006568695195;0.962;0.596;6.27966292878554e-79;24;CG3961
1140;9.77727666615135e-82;1.70986425183005;0.904;0.406;1.29089383823196e-77;24;sbm
1141;6.99537612431922e-81;1.55007637041553;0.986;0.645;9.23599509693866e-77;24;ATP8B
